197,0.49,1.0,98
198,0.49,1.0,98
199,0.49,1.0,98
200,1.0,0.07,97
201,1.0,0.07,98
202,1.0,0.07,98
203,1.0,0.07,99
204,1.0,0.07,99
205,1.0,0.07,99
206,1.0,0.07,100
207,1.0,0.07,100
208,1.0,0.07,100
209,1.0,0.07,101
210,1.0,0.07,101
211,1.0,0.07,101
212,1.0,0.07,102
213,1.0,0.07,102
214,1.0,0.07,102
215,1.0,0.07,103
216,1.0,0.07,103
217,1.0,0.07,103
218,1.0,0.07,104
219,1.0,0.07,104
220,1.0,0.07,104
221,1.0,0.07,105
222,1.0,0.07,105
223,1.0,0.07,105
224,1.0,0.07,106
225,1.0,0.07,106
226,1.0,0.07,106
227,1.0,0.07,107
228,1.0,0.07,107
229,1.0,0.07,107
230,1.0,0.07,108
231,1.0,0.07,108
232,1.0,0.07,108
233,1.0,0.07,109
234,1.0,0.07,109
235,1.0,0.07,109
236,1.0,0.07,110
237,1.0,0.07,110
238,1.0,0.07,110
239,1.0,0.07,111
240,1.0,0.07,111
241,1.0,0.07,111
242,1.0,0.07,112
243,1.0,0.07,112
244,1.0,0.07,112
245,1.0,0.07,113
246,1.0,0.07,113
247,1.0,0.07,113
248,1.0,0.07,114
249,1.0,0.07,114
250,1.0,0.07,114
251,1.0,0.07,115
252,1.0,0.07,115
253,1.0,0.07,115
254,1.0,0.07,115
255,1.0,0.07,116
256,1.0,0.07,116
257,1.0,0.07,116
258,1.0,0.07,117
259,1.0,0.07,117
260,1.0,0.83,117
261,1.0,0.83,117
262,1.0,0.83,118
263,1.0,0.83,118
264,1.0,0.83,118
265,1.0,0.83,118
266,1.0,0.83,118
267,1.0,0.83,118
268,1.0,0.83,118
269,1.0,0.83,118
270,1.0,0.83,118
271,1.0,0.83,118
272,1.0,0.83,118
273,1.0,0.83,119
274,1.0,0.83,119
275,1.0,0.83,119
276,1.0,0.83,119
277,1.0,0.83,119
278,1.0,0.83,119
279,1.0,0.83,119
280,1.0,0.83,119
281,1.0,0.83,119
282,1.0,0.83,119
283,1.0,0.83,119
284,1.0,0.83,119
285,1.0,0.83,119
286,1.0,0.83,119
287,1.0,0.83,119
288,1.0,0.83,119
289,1.0,0.83,119
290,1.0,0.83,119
291,1.0,0.83,119
292,1.0,0.83,0
293,1.0,0.83,0
294,1.0,0.83,0
295,1.0,0.83,0
296,1.0,0.83,0
297,1.0,0.83,0
298,1.0,0.83,0
299,1.0,0.83,0
300,1.0,0.83,0
301,1.0,0.83,0
302,1.0,0.83,0
303,1.0,0.83,0
304,1.0,0.83,0
305,1.0,0.83,0
306,1.0,0.83,0
307,1.0,0.83,0
308,1.0,0.83,0
309,1.0,0.83,0
310,1.0,0.14,0
311,1.0,0.14,1
312,1.0,0.14,1
313,1.0,0.14,1
314,1.0,0.14,2
315,1.0,0.14,2
316,1.0,0.14,2
317,1.0,0.14,3
318,1.0,0.14,3
319,1.0,0.14,3
320,1.0,0.14,3
321,1.0,0.14,4
322,1.0,0.14,4
323,1.0,0.14,4
324,1.0,0.14,5
325,1.0,0.14,5
326,1.0,0.14,5
327,1.0,0.14,6
328,1.0,0.14,6
329,1.0,0.14,6
330,1.0,0.14,7
331,1.0,0.14,7
332,1.0,0.14,7
333,1.0,0.14,7
334,1.0,0.14,8
335,1.0,0.14,8
336,1.0,0.14,8
337,1.0,0.14,9
338,1.0,0.14,9
339,1.0,0.14,9
340,1.0,0.14,10
341,1.0,0.14,10
342,1.0,0.14,10
343,1.0,0.14,11
344,1.0,0.14,11
345,1.0,0.14,11
346,1.0,0.14,12
347,1.0,0.14,12
348,1.0,0.14,12
349,1.0,0.14,13
350,1.0,0.14,13
351,1.0,0.14,13
352,1.0,0.14,13
353,1.0,0.14,14
354,1.0,0.14,14
355,1.0,0.14,14
356,1.0,0.14,15
357,1.0,0.14,15
358,1.0,0.14,15
359,1.0,0.14,16
360,0.33,1.0,16
361,0.33,1.0,16
362,0.33,1.0,15
363,0.33,1.0,15
364,0.33,1.0,15
365,0.33,1.0,15
366,0.33,1.0,14
367,0.33,1.0,14
368,0.33,1.0,14
369,0.33,1.0,14
370,0.33,1.0,13
371,0.33,1.0,13
372,0.33,1.0,13
373,0.33,1.0,13
374,0.33,1.0,12
375,0.33,1.0,12
376,0.33,1.0,12
377,0.33,1.0,11
378,0.33,1.0,11
379,0.33,1.0,11
380,0.33,1.0,11
381,0.33,1.0,10
382,0.33,1.0,10
383,0.33,1.0,10
384,0.33,1.0,10
385,0.33,1.0,9
386,0.33,1.0,9
387,0.33,1.0,9
388,0.33,1.0,9
389,0.33,1.0,8
390,0.33,1.0,8
391,0.33,1.0,8
392,0.33,1.0,8
393,0.33,1.0,8
394,0.33,1.0,7
395,0.33,1.0,7
396,0.33,1.0,7
397,0.33,1.0,7
398,0.33,1.0,6
399,0.33,1.0,6
400,0.6,1.0,6
401,0.6,1.0,6
402,0.6,1.0,6
403,0.6,1.0,5
404,0.6,1.0,5
405,0.6,1.0,5
406,0.6,1.0,5
407,0.6,1.0,5
408,0.6,1.0,5
409,0.6,1.0,4
410,0.6,1.0,4
411,0.6,1.0,4
412,0.6,1.0,4
413,0.6,1.0,4
414,0.6,1.0,4
415,0.6,1.0,3
416,0.6,1.0,3
417,0.6,1.0,3
418,0.6,1.0,3
419,0.6,1.0,3
420,0.6,1.0,3
421,0.6,1.0,2
422,0.6,1.0,2
423,0.6,1.0,2
424,0.6,1.0,2
425,0.6,1.0,2
426,0.6,1.0,2
427,0.6,1.0,1
428,0.6,1.0,1
429,0.6,1.0,1
430,0.6,1.0,1
431,0.6,1.0,1
432,0.6,1.0,1
433,0.6,1.0,1
434,0.6,1.0,0
435,0.6,1.0,0
436,0.6,1.0,0
437,0.6,1.0,0
438,0.6,1.0,0
439,0.6,1.0,0
440,0.6,1.0,119
441,0.6,1.0,119
442,0.6,1.0,119
443,0.6,1.0,119
444,0.6,1.0,119
445,0.6,1.0,119
446,0.6,1.0,118
447,0.6,1.0,118
448,0.6,1.0,118
449,0.6,1.0,118
450,0.25,1.0,118
451,0.25,1.0,118
452,0.25,1.0,117
453,0.25,1.0,117
454,0.25,1.0,117
455,0.25,1.0,117
456,0.25,1.0,116
457,0.25,1.0,116
458,0.25,1.0,116
459,0.25,1.0,116
460,0.25,1.0,115
461,0.25,1.0,115
462,0.25,1.0,115
463,0.25,1.0,115
464,0.25,1.0,114
465,0.25,1.0,114
466,0.25,1.0,114
467,0.25,1.0,113
468,0.25,1.0,113
469,0.25,1.0,113
470,0.25,1.0,113
471,0.25,1.0,112
472,0.25,1.0,112
473,0.25,1.0,112
474,0.25,1.0,112
475,0.25,1.0,111
476,0.25,1.0,111
477,0.25,1.0,111
478,0.25,1.0,110
479,0.25,1.0,110
480,0.25,1.0,110
481,0.25,1.0,110
482,0.25,1.0,109
483,0.25,1.0,109
484,0.25,1.0,109
485,0.25,1.0,108
486,0.25,1.0,108
487,0.25,1.0,108
488,0.25,1.0,108
489,0.25,1.0,107
490,1.0,0.29,107
491,1.0,0.29,107
492,1.0,0.29,108
493,1.0,0.29,108
494,1.0,0.29,108
495,1.0,0.29,108
496,1.0,0.29,109
497,1.0,0.29,109
498,1.0,0.29,109
499,1.0,0.29,110
500,1.0,0.29,110
501,1.0,0.29,110
502,1.0,0.29,110
503,1.0,0.29,111
504,1.0,0.29,111
505,1.0,0.29,111
506,1.0,0.29,112
507,1.0,0.29,112
508,1.0,0.29,112
509,1.0,0.29,112
510,1.0,0.29,113
511,1.0,0.29,113
512,1.0,0.29,113
513,1.0,0.29,113
514,1.0,0.29,114
515,1.0,0.29,114
516,1.0,0.29,114
517,1.0,0.29,114
518,1.0,0.29,115
519,1.0,0.29,115
520,1.0,0.29,115
521,1.0,0.29,115
522,1.0,0.29,116
523,1.0,0.29,116
524,1.0,0.29,116
525,1.0,0.29,116
526,1.0,0.29,117
527,1.0,0.29,117
528,1.0,0.29,117
529,1.0,0.29,117
530,1.0,0.32,118
531,1.0,0.32,118
532,1.0,0.32,118
533,1.0,0.32,119
534,1.0,0.32,119
535,1.0,0.32,119
536,1.0,0.32,119
537,1.0,0.32,0
538,1.0,0.32,0
539,1.0,0.32,0
540,1.0,0.32,0
541,1.0,0.32,1
542,1.0,0.32,1
543,1.0,0.32,1
544,1.0,0.32,1
545,1.0,0.32,2
546,1.0,0.32,2
547,1.0,0.32,2
548,1.0,0.32,2
549,1.0,0.32,3
550,1.0,0.32,3
551,1.0,0.32,3
552,1.0,0.32,3
553,1.0,0.32,4
554,1.0,0.32,4
555,1.0,0.32,4
556,1.0,0.32,4
557,1.0,0.32,5
558,1.0,0.32,5
559,1.0,0.32,5
560,1.0,0.32,5
561,1.0,0.32,6
562,1.0,0.32,6
563,1.0,0.32,6
564,1.0,0.32,6
565,1.0,0.32,7
566,1.0,0.32,7
567,1.0,0.32,7
568,1.0,0.32,7
569,1.0,0.32,8
570,1.0,0.32,8
571,1.0,0.32,8
572,1.0,0.32,8
573,1.0,0.32,9
574,1.0,0.32,9
575,1.0,0.32,9
576,1.0,0.32,9
577,1.0,0.32,10
578,1.0,0.32,10
579,1.0,0.32,10
